filename,path,size_mb,vendor,model,objective_power,mpp_x,mpp_y,width,height,n_levels,software,scan_date,status,error
a1967e68-357f-11eb-96dc-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e68-357f-11eb-96dc-001a7dda7111.ndpi,1297.952073,hamamatsu,,40,0.227811190085657,0.2278060004100508,77824,75520,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e6a-357f-11eb-94da-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e6a-357f-11eb-94da-001a7dda7111.ndpi,332.469923,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,56320,10,NDP.scan 3.2.15,2008/05/16,ok,
a1967e6b-357f-11eb-9864-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e6b-357f-11eb-9864-001a7dda7111.ndpi,1866.917675,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,92672,10,NDP.scan 3.2.15,2008/05/16,ok,
a1967e6e-357f-11eb-bf4e-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e6e-357f-11eb-bf4e-001a7dda7111.ndpi,468.55942,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,58112,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e70-357f-11eb-a1fe-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e70-357f-11eb-a1fe-001a7dda7111.ndpi,1214.518132,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,88064,12,NDP.scan 2.5.85,2008/05/16,ok,
a1967e72-357f-11eb-bac8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e72-357f-11eb-bac8-001a7dda7111.ndpi,608.404754,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,52992,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e7a-357f-11eb-a1b7-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e7a-357f-11eb-a1b7-001a7dda7111.ndpi,227.536866,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,41216,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e7e-357f-11eb-a3ab-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e7e-357f-11eb-a3ab-001a7dda7111.ndpi,1988.333462,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,91648,10,NDP.scan 3.2.15,2008/05/16,ok,
a1967e83-357f-11eb-81f1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e83-357f-11eb-81f1-001a7dda7111.ndpi,2481.848352,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,77312,10,NDP.scan 3.2.15,2008/05/16,ok,
a1967e8a-357f-11eb-a4e6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e8a-357f-11eb-a4e6-001a7dda7111.ndpi,224.481169,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,35328,10,NDP.scan 3.2.15,2008/05/16,ok,
a1967e8d-357f-11eb-8c1b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e8d-357f-11eb-8c1b-001a7dda7111.ndpi,1434.147634,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,79872,11,NDP.scan 3.2.15,2008/05/16,ok,
a1967e8f-357f-11eb-a881-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e8f-357f-11eb-a881-001a7dda7111.ndpi,2779.364948,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,98560,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e91-357f-11eb-baaa-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e91-357f-11eb-baaa-001a7dda7111.ndpi,355.326921,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,62208,9,NDP.scan 3.2.15,2008/05/16,ok,
a1967e9a-357f-11eb-bdc1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1967e9a-357f-11eb-bdc1-001a7dda7111.ndpi,1190.733088,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,78336,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a537-357f-11eb-8f70-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a537-357f-11eb-8f70-001a7dda7111.ndpi,585.394461,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,73984,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a53d-357f-11eb-9ee7-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a53d-357f-11eb-9ee7-001a7dda7111.ndpi,373.655861,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,59136,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a540-357f-11eb-aae6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a540-357f-11eb-aae6-001a7dda7111.ndpi,2997.142858,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,100608,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a541-357f-11eb-92ea-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a541-357f-11eb-92ea-001a7dda7111.ndpi,2638.221972,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,99328,11,NDP.scan 2.5.85,2008/05/16,ok,
a196a546-357f-11eb-921e-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a546-357f-11eb-921e-001a7dda7111.ndpi,835.473098,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,85760,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a548-357f-11eb-ab49-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a548-357f-11eb-ab49-001a7dda7111.ndpi,2000.226693,hamamatsu,,40,0.227811190085657,0.2278060004100508,135168,96000,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a54c-357f-11eb-b284-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a54c-357f-11eb-b284-001a7dda7111.ndpi,2740.662607,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,91648,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a54e-357f-11eb-99e3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a54e-357f-11eb-99e3-001a7dda7111.ndpi,178.543432,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,45824,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a552-357f-11eb-9468-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a552-357f-11eb-9468-001a7dda7111.ndpi,113.762137,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,28672,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a553-357f-11eb-8dbf-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a553-357f-11eb-8dbf-001a7dda7111.ndpi,854.709597,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,81664,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a557-357f-11eb-b142-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a557-357f-11eb-b142-001a7dda7111.ndpi,2402.567774,hamamatsu,,40,0.227811190085657,0.2278060004100508,126976,92672,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a559-357f-11eb-8be1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a559-357f-11eb-8be1-001a7dda7111.ndpi,310.79547,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,50176,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a55d-357f-11eb-bb93-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a55d-357f-11eb-bb93-001a7dda7111.ndpi,1687.248752,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,93184,11,NDP.scan 2.5.85,2008/05/16,ok,
a196a55e-357f-11eb-8adc-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a55e-357f-11eb-8adc-001a7dda7111.ndpi,53.35754,hamamatsu,,40,0.227811190085657,0.2278060004100508,20480,23296,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a560-357f-11eb-aa24-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a560-357f-11eb-aa24-001a7dda7111.ndpi,1079.582687,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,81920,11,NDP.scan 3.2.15,2008/05/16,ok,
a196a563-357f-11eb-9547-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a563-357f-11eb-9547-001a7dda7111.ndpi,267.902887,hamamatsu,,40,0.227811190085657,0.22780081097088706,28672,47360,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a566-357f-11eb-ba94-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a566-357f-11eb-ba94-001a7dda7111.ndpi,240.268952,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,31744,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a568-357f-11eb-9e79-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a568-357f-11eb-9e79-001a7dda7111.ndpi,232.210655,hamamatsu,,40,0.227811190085657,0.22780081097088706,36864,45824,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a56b-357f-11eb-9fb1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a56b-357f-11eb-9fb1-001a7dda7111.ndpi,260.067676,hamamatsu,,40,0.227811190085657,0.22780081097088706,45056,48128,10,NDP.scan 2.5.85,2008/05/16,ok,
a196a56c-357f-11eb-92db-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a56c-357f-11eb-92db-001a7dda7111.ndpi,2673.319472,hamamatsu,,40,0.227811190085657,0.2278060004100508,126976,88832,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a575-357f-11eb-a073-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a575-357f-11eb-a073-001a7dda7111.ndpi,1769.11685,hamamatsu,,40,0.227811190085657,0.22780081097088706,81920,94720,10,NDP.scan 2.5.85,2008/05/16,ok,
a196a576-357f-11eb-bb4a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a576-357f-11eb-bb4a-001a7dda7111.ndpi,490.808647,hamamatsu,,40,0.227811190085657,0.22780081097088706,81920,38656,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a588-357f-11eb-b2ff-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a588-357f-11eb-b2ff-001a7dda7111.ndpi,2608.042567,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,90880,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a590-357f-11eb-906b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a590-357f-11eb-906b-001a7dda7111.ndpi,1752.860951,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,89088,11,NDP.scan 3.2.15,2008/05/16,ok,
a196a593-357f-11eb-9015-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a593-357f-11eb-9015-001a7dda7111.ndpi,1598.957812,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,74240,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a59b-357f-11eb-a53c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a59b-357f-11eb-a53c-001a7dda7111.ndpi,322.129765,hamamatsu,,40,0.227811190085657,0.22780081097088706,45056,50944,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a59d-357f-11eb-9582-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a59d-357f-11eb-9582-001a7dda7111.ndpi,831.3836,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,63744,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a5a4-357f-11eb-8c79-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5a4-357f-11eb-8c79-001a7dda7111.ndpi,574.738996,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,70400,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a5a5-357f-11eb-ac50-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5a5-357f-11eb-ac50-001a7dda7111.ndpi,210.931381,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,40192,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a5af-357f-11eb-a183-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5af-357f-11eb-a183-001a7dda7111.ndpi,201.125647,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,34048,9,NDP.scan 3.2.15,2008/05/16,ok,
a196a5b5-357f-11eb-967b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5b5-357f-11eb-967b-001a7dda7111.ndpi,2174.974844,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,93696,10,NDP.scan 3.2.15,2008/05/16,ok,
a196a5c2-357f-11eb-b534-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5c2-357f-11eb-b534-001a7dda7111.ndpi,871.901894,hamamatsu,,40,0.227811190085657,0.22780081097088706,69632,86272,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a5c5-357f-11eb-8f00-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5c5-357f-11eb-8f00-001a7dda7111.ndpi,624.861314,hamamatsu,,40,0.227811190085657,0.22780081097088706,61440,54528,9,NDP.scan 2.5.85,2008/05/16,ok,
a196a5c6-357f-11eb-a1d8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196a5c6-357f-11eb-a1d8-001a7dda7111.ndpi,612.767982,hamamatsu,,40,0.227811190085657,0.22780081097088706,57344,60928,10,NDP.scan 2.5.85,2008/05/16,ok,
a196cc43-357f-11eb-a1ab-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc43-357f-11eb-a1ab-001a7dda7111.ndpi,692.64757,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,76032,9,NDP.scan 3.2.15,2008/05/16,ok,
a196cc46-357f-11eb-89bd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc46-357f-11eb-89bd-001a7dda7111.ndpi,1829.598942,hamamatsu,,40,0.227811190085657,0.22780081097088706,90112,93440,9,NDP.scan 2.5.85,2008/05/16,ok,
a196cc4e-357f-11eb-b56b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc4e-357f-11eb-b56b-001a7dda7111.ndpi,1966.384063,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,92416,9,NDP.scan 2.5.85,2008/05/16,ok,
a196cc52-357f-11eb-937c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc52-357f-11eb-937c-001a7dda7111.ndpi,414.100969,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,62464,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc54-357f-11eb-9ffb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc54-357f-11eb-9ffb-001a7dda7111.ndpi,1420.040165,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,61184,9,NDP.scan 2.5.85,2008/05/16,ok,
a196cc57-357f-11eb-bf07-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc57-357f-11eb-bf07-001a7dda7111.ndpi,136.420136,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,44288,9,NDP.scan 3.2.15,2008/05/16,ok,
a196cc58-357f-11eb-b24a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc58-357f-11eb-b24a-001a7dda7111.ndpi,2440.549839,hamamatsu,,40,0.227811190085657,0.22780081097088706,114688,104704,9,NDP.scan 2.5.85,2008/05/16,ok,
a196cc5d-357f-11eb-bc9a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc5d-357f-11eb-bc9a-001a7dda7111.ndpi,608.79329,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,77312,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc6a-357f-11eb-b95b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc6a-357f-11eb-b95b-001a7dda7111.ndpi,156.020172,hamamatsu,,40,0.227811190085657,0.22780081097088706,32768,34304,10,NDP.scan 2.5.85,2008/05/16,ok,
a196cc70-357f-11eb-aba9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc70-357f-11eb-aba9-001a7dda7111.ndpi,2434.227225,hamamatsu,,40,0.227811190085657,0.2278060004100508,126976,81664,9,NDP.scan 3.2.15,2008/05/16,ok,
a196cc7d-357f-11eb-8a60-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc7d-357f-11eb-8a60-001a7dda7111.ndpi,2622.741303,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,109056,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc81-357f-11eb-878a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc81-357f-11eb-878a-001a7dda7111.ndpi,1638.455472,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,83456,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc82-357f-11eb-83a4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc82-357f-11eb-83a4-001a7dda7111.ndpi,187.131153,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,41472,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc90-357f-11eb-9132-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc90-357f-11eb-9132-001a7dda7111.ndpi,1710.180756,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,82944,11,NDP.scan 3.2.15,2008/05/16,ok,
a196cc99-357f-11eb-9b37-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc99-357f-11eb-9b37-001a7dda7111.ndpi,794.316751,hamamatsu,,40,0.227811190085657,0.2278060004100508,86016,71168,10,NDP.scan 3.2.15,2008/05/16,ok,
a196cc9a-357f-11eb-ad98-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196cc9a-357f-11eb-ad98-001a7dda7111.ndpi,85.279991,hamamatsu,,40,0.227811190085657,0.2278060004100508,28672,26624,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f366-357f-11eb-a4eb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f366-357f-11eb-a4eb-001a7dda7111.ndpi,1134.839337,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,76288,10,NDP.scan 2.5.85,2008/05/16,ok,
a196f36b-357f-11eb-818a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f36b-357f-11eb-818a-001a7dda7111.ndpi,463.967143,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,28928,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f36f-357f-11eb-a625-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f36f-357f-11eb-a625-001a7dda7111.ndpi,1946.126963,hamamatsu,,40,0.227811190085657,0.2278060004100508,86016,75776,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f370-357f-11eb-8f4c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f370-357f-11eb-8f4c-001a7dda7111.ndpi,769.340094,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,39936,11,NDP.scan 2.5.85,2008/05/16,ok,
a196f377-357f-11eb-a69b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f377-357f-11eb-a69b-001a7dda7111.ndpi,136.805213,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,32000,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f37e-357f-11eb-90f8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f37e-357f-11eb-90f8-001a7dda7111.ndpi,1300.961328,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,89344,9,NDP.scan 2.5.85,2008/05/16,ok,
a196f384-357f-11eb-9308-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f384-357f-11eb-9308-001a7dda7111.ndpi,1135.708377,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,79616,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f388-357f-11eb-a3fa-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f388-357f-11eb-a3fa-001a7dda7111.ndpi,1345.298593,hamamatsu,,40,0.227811190085657,0.22780081097088706,81920,90880,9,NDP.scan 2.5.85,2008/05/16,ok,
a196f38b-357f-11eb-8cb2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f38b-357f-11eb-8cb2-001a7dda7111.ndpi,2939.804927,hamamatsu,,40,0.227811190085657,0.22780081097088706,114688,100608,9,NDP.scan 2.5.85,2008/05/16,ok,
a196f391-357f-11eb-b7f0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f391-357f-11eb-b7f0-001a7dda7111.ndpi,2454.62563,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,93184,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f396-357f-11eb-92a6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f396-357f-11eb-92a6-001a7dda7111.ndpi,268.525449,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,41216,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f39a-357f-11eb-adb3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f39a-357f-11eb-adb3-001a7dda7111.ndpi,2777.571897,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,94208,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f3a9-357f-11eb-9fa0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3a9-357f-11eb-9fa0-001a7dda7111.ndpi,1666.797461,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,80896,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f3b3-357f-11eb-8493-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3b3-357f-11eb-8493-001a7dda7111.ndpi,2090.324956,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,82944,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f3c0-357f-11eb-8057-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3c0-357f-11eb-8057-001a7dda7111.ndpi,988.657319,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,74496,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f3c1-357f-11eb-b477-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3c1-357f-11eb-b477-001a7dda7111.ndpi,1538.840818,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,96256,11,NDP.scan 3.2.15,2008/05/16,ok,
a196f3c5-357f-11eb-a3f1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3c5-357f-11eb-a3f1-001a7dda7111.ndpi,1330.589575,hamamatsu,,40,0.227811190085657,0.2278060004100508,86016,97024,9,NDP.scan 3.2.15,2008/05/16,ok,
a196f3ca-357f-11eb-bcc1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3ca-357f-11eb-bcc1-001a7dda7111.ndpi,1983.71519,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,97536,9,NDP.scan 2.5.85,2008/05/16,ok,
a196f3d1-357f-11eb-bc78-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3d1-357f-11eb-bc78-001a7dda7111.ndpi,2941.180374,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,94720,10,NDP.scan 3.2.15,2008/05/16,ok,
a196f3d6-357f-11eb-93f6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a196f3d6-357f-11eb-93f6-001a7dda7111.ndpi,2556.270358,hamamatsu,,40,0.227811190085657,0.2278060004100508,122880,83712,9,NDP.scan 3.2.15,2008/05/16,ok,
a1971a7c-357f-11eb-b5e5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971a7c-357f-11eb-b5e5-001a7dda7111.ndpi,1050.362657,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,75520,9,NDP.scan 2.5.85,2008/05/16,ok,
a1971a80-357f-11eb-8e5c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971a80-357f-11eb-8e5c-001a7dda7111.ndpi,2859.403096,hamamatsu,,40,0.227811190085657,0.22780081097088706,126976,104704,9,NDP.scan 2.5.85,2008/05/16,ok,
a1971a82-357f-11eb-90bd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971a82-357f-11eb-90bd-001a7dda7111.ndpi,384.001057,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,46336,9,NDP.scan 3.2.15,2008/05/16,ok,
a1971aa1-357f-11eb-bf49-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971aa1-357f-11eb-bf49-001a7dda7111.ndpi,2625.446676,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,95488,9,NDP.scan 3.2.15,2008/05/16,ok,
a1971aa3-357f-11eb-8416-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971aa3-357f-11eb-8416-001a7dda7111.ndpi,1808.621406,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,104192,9,NDP.scan 2.5.85,2008/05/16,ok,
a1971aa4-357f-11eb-ac81-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971aa4-357f-11eb-ac81-001a7dda7111.ndpi,1125.875841,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,68608,11,NDP.scan 2.5.85,2008/05/16,ok,
a1971aa6-357f-11eb-bf43-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971aa6-357f-11eb-bf43-001a7dda7111.ndpi,2642.033578,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,96256,11,NDP.scan 3.2.15,2008/05/16,ok,
a1971aab-357f-11eb-9a6e-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971aab-357f-11eb-9a6e-001a7dda7111.ndpi,1581.029513,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,91648,10,NDP.scan 3.2.15,2008/05/16,ok,
a1971ab4-357f-11eb-804b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ab4-357f-11eb-804b-001a7dda7111.ndpi,244.805093,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,44032,10,NDP.scan 3.2.15,2008/05/16,ok,
a1971ac7-357f-11eb-801b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ac7-357f-11eb-801b-001a7dda7111.ndpi,1299.29538,hamamatsu,,40,0.227811190085657,0.2278060004100508,77824,89856,9,NDP.scan 3.2.15,2008/05/16,ok,
a1971acf-357f-11eb-9081-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971acf-357f-11eb-9081-001a7dda7111.ndpi,208.056466,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,31744,10,NDP.scan 3.2.15,2008/05/16,ok,
a1971ad0-357f-11eb-93cb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ad0-357f-11eb-93cb-001a7dda7111.ndpi,1596.707346,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,91136,11,NDP.scan 3.2.15,2008/05/16,ok,
a1971ad6-357f-11eb-af4a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ad6-357f-11eb-af4a-001a7dda7111.ndpi,2715.034731,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,90880,9,NDP.scan 2.5.85,2008/05/16,ok,
a1971ad8-357f-11eb-aa02-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ad8-357f-11eb-aa02-001a7dda7111.ndpi,1449.576069,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,62208,9,NDP.scan 2.5.85,2008/05/16,ok,
a1971ae9-357f-11eb-8add-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1971ae9-357f-11eb-8add-001a7dda7111.ndpi,710.038911,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,61184,9,NDP.scan 3.2.15,2008/05/16,ok,
a197419e-357f-11eb-9993-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197419e-357f-11eb-9993-001a7dda7111.ndpi,1349.324584,hamamatsu,,40,0.227811190085657,0.22780081097088706,73728,86784,9,NDP.scan 2.5.85,2008/05/16,ok,
